8.639663251325600639e-04 9.792152160919233017e-01 2.380473981817885942e+01
8.766021828568170164e-04 9.790637661921953727e-01 2.363071174636843352e+01
8.894228451223879341e-04 9.789112125896515249e-01 2.345794225548206668e+01
9.024310147706032315e-04 9.787575472900237328e-01 2.328642229805359420e+01
9.156294341729424423e-04 9.786027621225268369e-01 2.311614276049203909e+01
9.290208858091805830e-04 9.784468489870685737e-01 2.294709473855482429e+01
9.426081928539846791e-04 9.782897996056956202e-01 2.277926926342240677e+01
9.563942197720990161e-04 9.781316057359037419e-01 2.261265753389966449e+01
9.703818729222224394e-04 9.779722590299204654e-01 2.244725076409122266e+01
9.845741011697307921e-04 9.778117510503794296e-01 2.228304020271355057e+01
9.989738965083502006e-04 9.776500733627834228e-01 2.212001722773538859e+01
1.013584294690928009e-03 9.774872174309354733e-01 2.195817323849450986e+01
